Datum,DAX50ESGneu,HDAXneu,DAX39ESG,HDAX73
05.12.13,1233.745107,1307.228669,1230.784293,1305.46525
06.12.13,1242.122179,1316.00442,1239.337147,1314.74605
09.12.13,1245.71918,1320.773666,1242.717441,1319.542854
10.12.13,1237.734898,1312.165259,1234.801006,1310.6442
11.12.13,1233.467701,1308.6844,1230.316395,1307.053994
12.12.13,1224.275559,1297.821276,1221.338116,1296.554871
13.12.13,1223.019624,1296.003325,1220.05691,1294.426924
16.12.13,1241.078771,1311.53911,1238.910737,1310.613676
17.12.13,1234.525946,1311.399059,1231.666569,1309.733266
18.12.13,1248.224277,1323.409731,1246.273694,1322.492499
19.12.13,1263.228665,1338.438451,1261.582624,1337.597341
20.12.13,1272.198124,1344.712826,1269.96923,1343.005863
23.12.13,1282.72806,1356.229434,1280.774579,1355.180631
24.12.13,1282.72806,1356.229434,1280.774579,1355.180631
25.12.13,1282.72806,1356.229434,1280.774579,1355.180631
26.12.13,1282.72806,1356.229434,1280.774579,1355.180631
27.12.13,1293.800608,1368.211697,1292.182282,1366.845086
30.12.13,1289.491245,1365.575435,1287.722393,1364.46281
31.12.13,1289.491245,1365.575435,1287.722393,1364.46281
01.01.14,1289.491245,1365.575435,1287.722393,1364.46281
02.01.14,1273.610891,1353.091864,1271.257251,1351.741621
03.01.14,1278.468283,1360.990648,1276.100175,1358.865912
06.01.14,1278.191885,1360.70921,1275.993681,1358.226192
07.01.14,1283.010217,1366.227037,1281.040456,1362.884271
08.01.14,1281.625731,1362.766249,1279.270898,1359.308055
09.01.14,1271.715448,1357.012749,1269.066376,1353.494033
10.01.14,1277.227322,1366.279237,1274.512724,1363.081171
13.01.14,1279.847491,1369.044672,1277.104847,1365.796736
14.01.14,1281.612412,1367.243836,1279.497059,1364.636098
15.01.14,1301.258473,1387.78233,1298.788035,1385.091497
16.01.14,1303.695432,1388.833425,1300.772443,1386.019036
17.01.14,1308.170311,1391.536812,1304.844929,1388.656924
20.01.14,1305.101209,1390.456039,1301.541572,1387.495353
21.01.14,1308.983003,1391.362575,1305.547614,1388.508461
22.01.14,1307.369593,1389.006393,1303.629783,1386.119529
23.01.14,1293.542144,1374.754596,1289.511726,1371.722415
24.01.14,1264.902418,1343.422162,1260.814138,1340.657894
27.01.14,1255.642769,1332.456742,1251.537009,1329.233499
28.01.14,1266.109047,1346.698252,1261.156093,1342.591652
29.01.14,1258.652932,1337.13726,1253.904983,1333.111569
30.01.14,1260.55329,1336.736148,1256.230762,1332.62524
31.01.14,1254.232964,1330.625922,1249.98587,1327.163306
03.02.14,1241.440049,1316.982502,1236.686909,1313.603302
04.02.14,1237.49267,1309.610874,1232.548132,1305.339861
05.02.14,1237.775382,1310.777419,1232.42997,1306.318358
06.02.14,1255.957653,1327.599687,1250.795986,1323.385636
07.02.14,1258.711861,1330.732508,1253.265591,1326.175444
10.02.14,1259.48583,1331.293173,1253.898247,1326.843072
11.02.14,1280.498558,1352.938834,1275.258088,1348.927549
12.02.14,1287.015327,1362.642371,1281.930036,1359.259151
13.02.14,1292.185141,1369.70017,1286.992071,1366.263868
14.02.14,1300.536836,1378.390892,1295.395211,1375.353444
17.02.14,1303.137742,1382.919519,1297.209882,1379.265354
18.02.14,1302.890756,1383.041842,1296.844336,1379.155706
19.02.14,1303.136662,1383.719883,1296.803254,1379.571435
20.02.14,1298.153445,1379.952444,1291.782658,1375.893464
21.02.14,1302.593531,1387.502227,1296.160609,1383.733049
24.02.14,1311.775947,1388.986476,1305.536264,1384.599446
25.02.14,1314.061983,1390.822812,1307.602461,1386.255217
26.02.14,1309.670204,1386.512239,1303.595038,1382.209977
27.02.14,1303.11976,1379.400491,1296.82114,1375.099372
28.02.14,1316.632932,1391.299257,1310.396771,1387.118041
03.03.14,1276.060005,1352.02512,1269.202352,1347.084476
04.03.14,1303.299279,1380.750007,1297.095557,1376.011006
05.03.14,1297.87899,1378.48728,1291.362012,1373.602621
06.03.14,1305.241944,1384.908184,1298.455243,1381.421654
07.03.14,1283.009182,1365.669963,1275.68369,1361.824151
10.03.14,1271.149381,1351.269426,1264.547688,1347.449877
11.03.14,1274.701303,1354.886221,1268.520903,1351.286353
12.03.14,1256.575719,1335.963339,1250.52944,1332.809458
13.03.14,1234.790553,1315.163719,1228.442461,1311.29917
14.03.14,1235.339488,1313.165314,1229.956249,1310.462433
17.03.14,1253.279431,1334.794035,1247.61209,1332.002708
18.03.14,1262.694677,1343.357751,1257.382569,1340.955148
19.03.14,1268.752975,1349.528493,1263.224001,1346.878094
20.03.14,1268.291832,1347.743022,1263.402807,1346.039956
21.03.14,1272.293915,1351.774586,1267.431419,1350.927632
24.03.14,1254.549501,1332.132779,1250.006979,1330.928412
25.03.14,1272.47833,1350.450568,1267.822511,1349.374035
26.03.14,1288.075825,1364.874413,1283.544901,1363.591555
27.03.14,1287.912062,1364.825016,1283.545368,1364.446508
28.03.14,1301.024505,1378.776246,1296.54567,1378.622621
31.03.14,1301.350386,1380.757536,1295.958246,1380.333812
01.04.14,1307.438442,1391.086259,1302.015308,1390.92822
02.04.14,1307.888778,1390.887377,1302.641411,1390.235883
03.04.14,1308.521133,1393.03938,1302.764541,1391.4156
04.04.14,1317.280531,1401.300581,1311.923314,1400.697779
07.04.14,1294.651746,1377.920991,1289.728164,1377.303759
08.04.14,1287.606194,1367.809753,1282.799428,1367.799948
09.04.14,1292.558715,1375.31375,1288.014527,1375.615035
10.04.14,1287.439948,1371.260212,1282.443462,1370.826218
11.04.14,1269.083449,1350.909044,1264.291744,1350.413534
14.04.14,1271.420782,1347.534641,1267.341827,1347.91075
15.04.14,1253.476484,1328.724583,1248.809176,1328.565847
16.04.14,1271.580746,1347.60181,1267.101604,1347.388339
17.04.14,1286.243538,1362.35056,1281.409829,1362.024297
18.04.14,1286.785094,1362.164241,1281.990428,1361.825482
21.04.14,1286.785094,1362.164241,1281.990428,1361.825482
22.04.14,1310.946166,1386.318632,1307.181154,1386.844632
23.04.14,1305.047188,1380.266208,1301.544103,1381.007699
24.04.14,1305.175945,1379.705193,1301.906575,1380.620205
25.04.14,1289.320434,1363.611743,1286.263124,1364.569889
28.04.14,1292.906887,1365.087149,1290.039006,1366.178671
29.04.14,1308.779842,1376.989812,1306.004997,1378.358648
30.04.14,1308.548718,1367.566267,1306.951574,1368.890593
01.05.14,1313.140902,1370.437764,1311.87152,1371.954673
02.05.14,1302.587389,1363.188,1300.606856,1363.538938
05.05.14,1299.779986,1359.291452,1298.159259,1360.052169
06.05.14,1296.351205,1354.938989,1295.287121,1356.267796
07.05.14,1301.727855,1352.854768,1300.446769,1354.076605
08.05.14,1312.014565,1365.691827,1310.577606,1366.795061
09.05.14,1310.863643,1364.088341,1308.601347,1364.358743
12.05.14,1323.671809,1377.46954,1321.611243,1377.746392
13.05.14,1329.039392,1381.540084,1327.385966,1381.863867
14.05.14,1328.254489,1380.715054,1326.689728,1380.589448
15.05.14,1315.972463,1368.867173,1314.351294,1368.771579
16.05.14,1308.101748,1359.706244,1306.699045,1359.806972
19.05.14,1314.483772,1365.382463,1313.331855,1365.627394
20.05.14,1312.138808,1364.619896,1311.346278,1365.136394
21.05.14,1320.700961,1374.034533,1319.561613,1373.900831
22.05.14,1325.677985,1379.299266,1323.99028,1378.633574
23.05.14,1331.896797,1385.966939,1330.047363,1385.31348
26.05.14,1347.312331,1402.884085,1345.687384,1402.408433
27.05.14,1356.354849,1411.219722,1354.044885,1409.760217
28.05.14,1355.350532,1412.938484,1353.67292,1411.71205
29.05.14,1355.573227,1414.094765,1354.096866,1412.877942
30.05.14,1355.691807,1415.225351,1354.014079,1413.604984
02.06.14,1357.387348,1419.863651,1355.813652,1418.152644
03.06.14,1351.094196,1413.025504,1349.911762,1412.101202
04.06.14,1352.760111,1411.261591,1351.902745,1410.264996
05.06.14,1355.143978,1413.976403,1353.966856,1412.909751
06.06.14,1360.545832,1420.911025,1358.592791,1418.981394
09.06.14,1364.362428,1425.101354,1362.699923,1423.536902
10.06.14,1366.825131,1426.192829,1365.538112,1425.425445
11.06.14,1356.308291,1418.415558,1355.217669,1417.579671
12.06.14,1356.681907,1419.247417,1355.47647,1417.73855
13.06.14,1348.988575,1409.958758,1348.076536,1408.696407
16.06.14,1344.949644,1407.652893,1344.053192,1406.606129
17.06.14,1350.610624,1414.441818,1349.88179,1413.891307
18.06.14,1351.029192,1415.179959,1349.89567,1414.205492
19.06.14,1357.444198,1424.563167,1356.595951,1423.803677
20.06.14,1355.594769,1423.257336,1354.532385,1422.627066
23.06.14,1346.962761,1413.052884,1346.144518,1412.727914
24.06.14,1347.941255,1413.406568,1348.012169,1413.852866
25.06.14,1338.443184,1402.12327,1338.592406,1402.776262
26.06.14,1332.76189,1398.258283,1332.70117,1398.409738
27.06.14,1334.913441,1400.436878,1334.320683,1400.248933
30.06.14,1339.167341,1403.4277,1337.759312,1402.82519
01.07.14,1345.689132,1410.44468,1344.562642,1410.256986
02.07.14,1349.02474,1414.188023,1348.241042,1414.143043
03.07.14,1363.730088,1427.447314,1362.927704,1427.278209
04.07.14,1362.085515,1426.017344,1360.479147,1425.321612
07.07.14,1348.763191,1409.442392,1347.268478,1408.734381
08.07.14,1333.340234,1393.486957,1331.549533,1393.191553
09.07.14,1335.094026,1393.074442,1332.924394,1392.446178
10.07.14,1317.990873,1377.480352,1315.439237,1375.917589
11.07.14,1321.285478,1381.321548,1318.782881,1379.907503
14.07.14,1337.603644,1395.026097,1335.120922,1393.721741
15.07.14,1327.32474,1378.809404,1324.923946,1377.303432
16.07.14,1345.707448,1395.933333,1343.548596,1394.701219
17.07.14,1338.455627,1389.722648,1336.082563,1387.677422
18.07.14,1329.989256,1380.889204,1327.453105,1378.710316
21.07.14,1315.983389,1368.650826,1313.50694,1366.587978
22.07.14,1330.38365,1382.252246,1328.294243,1380.652271
23.07.14,1335.11208,1387.769263,1333.904738,1386.391793
24.07.14,1340.745694,1393.999034,1339.411191,1392.810224
25.07.14,1320.782313,1376.063623,1319.574132,1375.043649
28.07.14,1314.407803,1367.356508,1313.062899,1366.469292
29.07.14,1319.97113,1372.471559,1318.59633,1371.536678
30.07.14,1312.27555,1367.503387,1311.650282,1367.017183
31.07.14,1286.607865,1341.574818,1286.206903,1340.76446
01.08.14,1263.999429,1320.053209,1262.698279,1318.471313
04.08.14,1256.024594,1311.531384,1255.169926,1310.089092
05.08.14,1260.000228,1313.825759,1259.049901,1312.252211
06.08.14,1247.704951,1303.950238,1246.834583,1302.187221
07.08.14,1235.773523,1295.597223,1234.591327,1293.713754
08.08.14,1232.437785,1290.658904,1230.879533,1288.620795
11.08.14,1257.132003,1319.284558,1255.136889,1316.897306
12.08.14,1243.04182,1307.134032,1240.450665,1303.616035
13.08.14,1256.450254,1319.812042,1253.829419,1316.460417
14.08.14,1262.129929,1325.195049,1259.522238,1321.313879
15.08.14,1247.877038,1312.007545,1244.368262,1307.709222
18.08.14,1266.614172,1330.019318,1263.747142,1325.9412
19.08.14,1278.186933,1342.223575,1275.57064,1338.563133
20.08.14,1273.779443,1338.369662,1271.215226,1334.526301
21.08.14,1285.365234,1345.56725,1282.79879,1343.298772
22.08.14,1280.57323,1340.383781,1277.388208,1337.659977
25.08.14,1300.103198,1356.160886,1297.245873,1353.968054
26.08.14,1310.731402,1363.682261,1308.040267,1361.157737
27.08.14,1307.832387,1362.621404,1305.120836,1360.187787
28.08.14,1292.69437,1348.640627,1290.222094,1346.167074
29.08.14,1293.025422,1346.913111,1290.409783,1344.342848
01.09.14,1292.865001,1347.365306,1290.331786,1344.742089
02.09.14,1296.102314,1350.929355,1293.763248,1348.608856
03.09.14,1305.442113,1359.275694,1303.730995,1357.3842
04.09.14,1315.072107,1369.524116,1313.353421,1367.850744
05.09.14,1315.30659,1369.292952,1313.586065,1367.867629
08.09.14,1317.664138,1371.448501,1315.636643,1369.752926
09.09.14,1312.328877,1364.855985,1310.719959,1363.329217
10.09.14,1309.318817,1360.682575,1307.709688,1359.4213
11.09.14,1306.903678,1358.951097,1305.276481,1357.956333
12.09.14,1304.333633,1357.098697,1302.763331,1355.886257
15.09.14,1302.815442,1355.979207,1301.847542,1355.506166
16.09.14,1298.130599,1348.126428,1297.418525,1347.848348
17.09.14,1302.220697,1352.745642,1301.142099,1351.621931
18.09.14,1315.468752,1365.133942,1314.916781,1364.082882
19.09.14,1316.457539,1369.990997,1315.751785,1367.902987
22.09.14,1309.982431,1364.381663,1309.308408,1362.276967
23.09.14,1290.906041,1343.090124,1290.391105,1340.847391
24.09.14,1297.898498,1347.683994,1297.559305,1345.816222
25.09.14,1280.723871,1332.129234,1280.342529,1330.966269
26.09.14,1278.286855,1328.66595,1277.913864,1327.743987
29.09.14,1272.493295,1323.027791,1272.558186,1322.492288
30.09.14,1274.916647,1327.975368,1274.656349,1327.716522
01.10.14,1262.70832,1316.920738,1262.705168,1316.954033
02.10.14,1243.259164,1294.454028,1243.645749,1294.708039
03.10.14,1252.609937,1303.177586,1253.765521,1303.569584
06.10.14,1248.799904,1299.824259,1249.972464,1300.08599
07.10.14,1235.424345,1284.518473,1236.942684,1285.193275
08.10.14,1224.122762,1270.960471,1225.922463,1271.862494
09.10.14,1224.78561,1269.299532,1226.521054,1270.943597
10.10.14,1197.764505,1242.968322,1199.438722,1244.819836
13.10.14,1198.94653,1242.405573,1200.802276,1243.831343
14.10.14,1201.736675,1246.421347,1203.46549,1247.79552
15.10.14,1174.379327,1220.341918,1175.656962,1220.792705
16.10.14,1175.895548,1219.364231,1176.906854,1219.275891
17.10.14,1212.541648,1261.052853,1213.889626,1261.446372
20.10.14,1199.56811,1248.899655,1200.62168,1249.002632
21.10.14,1223.469121,1273.008974,1223.940966,1272.516483
22.10.14,1235.336478,1285.953922,1235.55569,1285.552277
23.10.14,1246.179635,1296.247522,1246.933161,1296.810507
24.10.14,1238.846121,1289.495526,1239.876714,1289.82375
27.10.14,1227.71142,1276.60448,1228.787862,1277.032499
28.10.14,1246.752813,1296.44967,1248.244646,1297.168108
29.10.14,1251.212795,1307.543364,1252.485055,1308.037629
30.10.14,1255.851954,1315.17194,1257.457119,1315.542688
31.10.14,1279.512167,1337.809354,1281.448303,1338.9535
03.11.14,1275.336435,1333.90173,1276.85681,1334.194787
04.11.14,1261.851383,1322.598563,1262.945159,1322.036623
05.11.14,1279.854142,1338.785177,1280.738032,1338.622546
06.11.14,1285.214375,1343.730111,1285.531965,1343.152738
07.11.14,1278.209213,1338.064992,1278.227266,1336.687038
10.11.14,1287.311996,1350.032362,1287.294397,1348.017222
11.11.14,1290.763214,1357.530507,1291.643299,1355.38783
12.11.14,1273.891744,1340.452672,1273.938639,1338.400704
13.11.14,1280.658044,1343.225116,1280.39391,1340.759252
14.11.14,1283.054297,1345.257001,1283.194768,1343.385767
17.11.14,1289.67015,1350.811278,1289.959239,1349.265602
18.11.14,1306.636218,1367.74839,1307.030072,1366.291893
19.11.14,1308.824684,1368.971198,1308.953079,1367.984914
20.11.14,1313.266002,1371.475706,1313.808985,1371.08169
21.11.14,1342.316213,1397.014555,1343.165751,1396.425278
24.11.14,1350.98195,1408.355072,1351.569662,1407.576943
25.11.14,1354.9079,1413.73617,1355.199917,1412.576042
26.11.14,1361.073497,1418.43588,1360.309465,1416.327765
27.11.14,1367.996111,1426.336224,1367.58929,1423.409317
28.11.14,1369.040468,1427.318243,1368.424875,1424.189467
01.12.14,1365.090421,1422.573733,1362.629265,1418.24048
02.12.14,1360.663787,1418.564065,1359.11836,1414.532569
03.12.14,1366.476846,1427.898248,1364.150136,1422.85832
04.12.14,1352.712399,1413.776179,1350.327703,1408.361997
05.12.14,1377.739966,1440.835166,1375.977018,1436.40653
08.12.14,1368.955739,1433.890965,1367.263861,1429.3832
09.12.14,1344.377197,1408.88102,1342.577474,1404.440908
10.12.14,1345.718954,1407.636157,1343.950178,1403.247481
11.12.14,1354.72111,1416.703245,1352.976737,1412.115986
12.12.14,1320.857639,1386.384494,1317.525468,1380.667218
15.12.14,1292.221448,1359.550436,1287.857107,1353.586585
16.12.14,1318.000557,1380.786043,1314.493236,1374.790489
17.12.14,1314.118759,1381.141595,1310.319235,1374.665567
18.12.14,1346.684094,1413.242398,1342.238613,1406.829816
19.12.14,1348.010008,1413.420606,1343.435767,1406.701181
22.12.14,1360.080526,1424.429978,1356.076786,1418.127235
23.12.14,1366.69031,1431.279032,1362.547565,1424.33445
24.12.14,1366.391973,1430.971992,1362.34318,1424.068632
25.12.14,1366.391973,1430.971992,1362.34318,1424.068632
26.12.14,1366.391973,1430.971992,1362.34318,1424.068632
29.12.14,1366.909358,1429.625531,1363.093549,1422.738863
30.12.14,1353.636602,1419.71663,1349.310092,1412.735107
31.12.14,1353.626419,1419.742958,1349.299051,1412.7636
01.01.15,1353.626419,1419.742958,1349.299051,1412.7636
02.01.15,1347.35422,1415.160535,1342.783706,1408.021959
05.01.15,1316.682779,1387.311678,1311.757326,1380.381968
06.01.15,1317.253587,1384.068099,1313.100852,1377.310018
07.01.15,1324.355263,1392.445189,1321.050384,1385.904973
08.01.15,1362.123303,1427.367424,1359.538613,1421.407085
09.01.15,1347.573605,1414.387778,1343.945253,1407.260703
12.01.15,1363.75309,1429.134565,1360.957575,1423.536785
13.01.15,1387.323545,1450.601509,1384.343992,1445.356751
14.01.15,1372.297515,1436.237357,1369.750463,1431.32053
15.01.15,1401.921036,1463.134579,1399.770161,1458.543459
16.01.15,1417.518694,1477.686543,1415.713223,1474.023184
19.01.15,1429.82123,1489.366815,1427.720717,1485.179823
20.01.15,1436.085473,1498.467416,1433.731557,1494.613968
21.01.15,1442.087366,1506.595904,1439.658979,1503.035635
22.01.15,1462.313534,1525.634993,1459.299532,1521.750814
23.01.15,1491.759924,1555.589128,1489.39898,1553.024448
26.01.15,1510.932881,1575.542776,1509.194836,1572.904772
27.01.15,1490.637706,1550.925716,1489.028256,1548.027452
28.01.15,1503.220103,1567.154357,1501.598043,1564.63054
29.01.15,1503.551538,1564.291341,1502.104789,1562.043167
30.01.15,1498.429618,1558.121754,1495.904471,1553.991946
02.02.15,1511.077236,1569.490282,1508.725215,1566.017527
03.02.15,1518.163707,1579.368777,1515.289518,1575.348609
04.02.15,1521.242942,1588.286229,1517.433615,1583.94151
05.02.15,1523.591681,1597.619981,1520.700267,1594.046319
06.02.15,1512.247599,1591.611402,1509.736626,1586.759156
09.02.15,1486.768246,1565.717303,1484.771533,1560.824705
10.02.15,1497.652558,1579.681406,1495.400845,1573.733218
11.02.15,1496.335517,1578.111053,1494.839408,1573.537999
12.02.15,1522.809162,1604.597587,1520.688868,1599.846352
13.02.15,1525.24772,1603.892612,1521.613644,1598.095506
16.02.15,1519.563979,1601.84355,1515.487134,1596.41213
17.02.15,1515.250471,1596.016243,1511.290328,1590.826115
18.02.15,1529.96148,1613.349564,1525.806353,1608.154588
19.02.15,1540.372969,1628.076778,1535.479177,1622.810771
20.02.15,1543.52017,1629.469464,1538.999439,1623.835486
23.02.15,1555.528287,1642.31935,1551.306403,1636.807523
24.02.15,1561.723038,1643.423295,1557.742844,1637.906481
25.02.15,1556.320954,1643.488618,1552.243312,1638.190562
26.02.15,1573.391264,1655.612531,1570.420392,1650.474932
27.02.15,1579.727675,1661.97787,1576.469807,1657.358767
02.03.15,1583.987006,1664.889463,1580.770036,1660.260792
03.03.15,1566.84696,1646.002254,1563.677585,1641.767082
04.03.15,1578.074398,1656.007315,1576.083697,1653.168918
05.03.15,1594.305423,1673.93005,1592.663686,1671.921814
06.03.15,1599.530991,1684.094954,1597.652904,1681.747002
09.03.15,1600.258239,1685.945006,1598.425963,1683.917268
10.03.15,1593.716843,1679.320621,1591.587315,1677.510701
11.03.15,1632.37425,1719.555933,1630.839283,1718.948301
12.03.15,1633.391051,1723.768216,1631.096733,1722.899727
13.03.15,1647.223282,1736.005554,1645.071818,1735.433591
16.03.15,1681.372834,1769.888907,1680.658489,1771.28228
17.03.15,1654.160122,1739.928924,1653.4884,1740.966311
18.03.15,1647.531047,1730.354836,1646.700805,1731.358107
19.03.15,1649.816089,1738.040913,1648.517209,1738.421256
20.03.15,1667.386149,1754.085801,1664.995727,1754.303445
23.03.15,1646.522066,1732.776304,1644.638301,1732.773236
24.03.15,1660.528562,1748.469525,1658.308697,1748.657199
25.03.15,1642.301219,1730.634923,1639.840209,1730.143264
26.03.15,1635.628721,1717.204169,1633.943618,1716.793192
27.03.15,1639.941305,1725.746518,1637.895338,1725.568186
30.03.15,1667.069071,1750.600893,1665.191938,1749.753823
31.03.15,1651.542234,1734.353261,1648.643181,1733.198167
01.04.15,1659.512109,1741.155983,1655.521599,1739.270534
02.04.15,1656.594845,1743.308608,1652.886496,1741.30768
03.04.15,1656.825039,1743.451899,1653.135677,1741.462753
06.04.15,1656.825039,1743.451899,1653.135677,1741.462753
07.04.15,1676.484194,1763.037911,1673.28315,1761.245922
08.04.15,1671.097493,1763.331571,1666.997513,1760.885519
09.04.15,1691.63897,1786.032502,1687.070251,1783.314728
10.04.15,1718.34299,1811.371067,1714.531157,1808.87119
13.04.15,1713.092662,1806.550445,1709.087242,1803.653706
14.04.15,1699.839639,1796.186767,1695.575853,1792.33702
15.04.15,1704.16453,1796.472745,1699.956081,1793.68734
16.04.15,1678.767225,1768.218552,1672.897684,1764.520425
17.04.15,1640.728765,1728.416997,1633.338103,1724.121296
20.04.15,1664.426946,1746.800831,1657.322115,1742.42315
21.04.15,1675.117855,1758.499684,1667.769764,1754.115606
22.04.15,1657.257932,1747.265729,1650.693061,1743.520498
23.04.15,1637.430147,1729.203415,1630.340757,1725.053902
24.04.15,1643.313076,1743.734402,1635.498993,1740.246065
27.04.15,1670.582401,1775.057312,1663.281402,1772.603688
28.04.15,1638.706756,1741.97175,1630.901617,1738.992291
29.04.15,1589.322358,1686.279086,1581.958379,1682.887812
30.04.15,1590.439583,1684.50027,1583.806493,1681.518994
01.05.15,1590.439583,1684.931502,1583.806493,1681.985683
04.05.15,1612.56021,1711.18411,1606.091814,1708.475802
05.05.15,1576.016274,1674.028541,1569.278594,1671.148087
06.05.15,1576.194826,1669.042594,1570.8051,1666.744686
07.05.15,1585.47642,1691.600105,1580.789363,1691.922505
08.05.15,1623.411404,1731.067364,1617.950636,1731.03061
11.05.15,1619.734911,1724.730878,1614.175909,1723.460276
12.05.15,1598.152416,1699.851663,1592.113597,1698.139108
13.05.15,1589.327472,1692.743779,1581.491091,1690.262904
14.05.15,1617.028162,1718.019094,1609.066037,1715.737649
15.05.15,1606.976097,1708.260864,1598.396304,1705.696504
18.05.15,1621.939741,1725.962879,1613.771418,1724.392275
19.05.15,1656.410999,1762.891275,1649.033721,1761.885572
20.05.15,1651.912341,1761.628263,1644.686111,1759.958191
21.05.15,1653.262111,1762.366147,1646.020002,1760.171696
22.05.15,1647.295961,1758.049633,1640.49462,1756.057514
25.05.15,1647.305665,1758.298364,1640.505043,1756.326695
26.05.15,1627.048197,1734.589454,1619.449306,1731.954178
27.05.15,1645.497146,1753.13585,1637.883059,1750.859414
28.05.15,1630.941034,1745.628326,1623.404803,1743.54934
29.05.15,1598.840647,1713.291891,1591.08485,1711.384437
01.06.15,1603.913645,1717.596968,1595.620844,1714.907615
02.06.15,1591.216585,1706.878947,1583.524739,1704.057921
03.06.15,1601.060092,1719.942172,1594.360339,1718.032113
04.06.15,1589.773181,1702.66893,1582.802509,1700.857405
05.06.15,1571.088019,1679.941326,1564.533542,1678.30115
08.06.15,1551.126519,1659.343062,1544.611117,1657.517973
09.06.15,1544.307893,1652.164633,1537.645564,1649.861299
10.06.15,1580.657127,1687.968,1573.798918,1685.858965
11.06.15,1594.82727,1698.505612,1586.66577,1695.745739
12.06.15,1574.087495,1676.358542,1565.77234,1673.125399
15.06.15,1546.117336,1644.189019,1538.147273,1640.655676
16.06.15,1556.023995,1656.33115,1548.490271,1653.098154
17.06.15,1544.05854,1641.379442,1536.647731,1638.374734
18.06.15,1559.708973,1656.266273,1553.110309,1654.501115
19.06.15,1552.896456,1649.208486,1545.322705,1646.526379
22.06.15,1604.508743,1697.507319,1598.411059,1695.468874
23.06.15,1617.709287,1712.500695,1611.220559,1709.737283
24.06.15,1609.373653,1705.379342,1603.416447,1702.941914
25.06.15,1610.17563,1707.201713,1603.856197,1703.969806
26.06.15,1613.654574,1712.421248,1606.452094,1708.788913
29.06.15,1563.477935,1664.529856,1556.349216,1660.491439
30.06.15,1546.880187,1650.347127,1539.238979,1645.215107
01.07.15,1579.693424,1686.640437,1571.982802,1682.560502
02.07.15,1571.392342,1673.64801,1564.198882,1669.322717
03.07.15,1568.020897,1670.629943,1560.554987,1665.914955
06.07.15,1548.883182,1651.479644,1541.14993,1646.857659
07.07.15,1521.873142,1621.073697,1514.029215,1615.891577
08.07.15,1524.285132,1618.205734,1517.4114,1613.887104
09.07.15,1557.936802,1651.741966,1551.18072,1647.474236
10.07.15,1599.339402,1691.915694,1592.686847,1687.291727
13.07.15,1624.930804,1720.372202,1618.228158,1715.752923
14.07.15,1629.642348,1722.79052,1624.076075,1720.424174
15.07.15,1631.268137,1724.054122,1626.08192,1720.617945
16.07.15,1655.348631,1747.224693,1650.172388,1744.075488
17.07.15,1653.952762,1742.437118,1648.044767,1739.000442
20.07.15,1664.490224,1752.817306,1657.367899,1748.26716
21.07.15,1651.500556,1740.492127,1644.433027,1736.41454
22.07.15,1644.754062,1729.52749,1637.792964,1725.153788
23.07.15,1643.416278,1728.60961,1636.654459,1724.839626
24.07.15,1625.930547,1713.448875,1618.408971,1709.094527
27.07.15,1588.449655,1664.874633,1581.442528,1660.591442
28.07.15,1605.528611,1689.196244,1598.741148,1683.559294
29.07.15,1610.786187,1692.526016,1603.144904,1684.732402
30.07.15,1614.277021,1695.08999,1606.558148,1687.931704
31.07.15,1625.082863,1704.047059,1617.511266,1696.961166
03.08.15,1645.930968,1731.464616,1637.032563,1723.888407
04.08.15,1659.209995,1739.865946,1649.601088,1732.447771
05.08.15,1674.656871,1753.599867,1665.643987,1746.641235
06.08.15,1673.196824,1755.703965,1663.328461,1749.205254
07.08.15,1656.637522,1745.273341,1646.367948,1739.707656
10.08.15,1673.605511,1759.339361,1663.647325,1754.587059
11.08.15,1631.82332,1723.468921,1620.90628,1718.001332
12.08.15,1577.56252,1666.624628,1566.559416,1660.704103
13.08.15,1596.646,1694.153285,1584.212009,1688.05046
14.08.15,1599.626755,1700.807435,1586.268706,1694.795991
17.08.15,1594.526582,1695.532651,1581.40218,1689.587615
18.08.15,1592.896074,1695.433327,1579.895193,1689.335529
19.08.15,1561.439777,1665.326471,1548.877242,1659.046137
20.08.15,1522.927454,1622.23458,1510.62611,1616.109986
21.08.15,1481.03343,1577.441927,1469.41069,1571.857496
24.08.15,1425.124971,1514.57117,1414.104657,1509.57023
25.08.15,1485.497054,1588.382066,1474.499529,1583.295741
26.08.15,1471.345036,1574.4735,1461.683965,1569.892001
27.08.15,1513.249599,1619.694396,1503.125398,1615.401605
28.08.15,1509.773264,1618.699863,1500.037052,1614.896172
31.08.15,1508.400672,1618.144596,1498.310807,1613.548093
01.09.15,1475.043704,1580.521905,1465.07079,1575.240689
02.09.15,1482.36025,1587.152395,1471.866691,1581.484243
03.09.15,1517.037201,1622.975215,1507.120715,1617.875756
04.09.15,1477.893598,1584.715532,1468.083906,1579.553312
07.09.15,1485.455369,1593.135881,1476.257466,1588.014845
08.09.15,1506.631068,1615.457424,1497.107126,1610.718069
09.09.15,1516.608038,1628.376701,1506.560289,1622.793652
10.09.15,1513.307893,1624.402588,1503.101983,1619.005659
11.09.15,1501.190947,1613.379757,1491.273914,1608.540307
14.09.15,1499.48052,1605.69003,1489.906885,1600.831669
15.09.15,1507.754258,1612.564232,1498.400536,1608.204939
16.09.15,1519.623706,1624.23626,1510.438832,1620.371814
